,Filename,NumAtoms,crest-hour,crest-min,crest-second,Hours,Minutes,Seconds,Time
30722,DVHNWJXVNBRKRX-GOSISDBHSA-N,48,1,15,37,0,0,19.862000000000002,19.862000000000002
30723,DCNALDDTPHHHGM-UHFFFAOYSA-N,51,2,57,35,0,0,29.811999999999998,29.811999999999998
30724,DYRCVZOHLWEVRH-KRWDZBQOSA-N,36,1,24,9,0,0,11.847999999999999,11.847999999999999
30725,DFZWCQFYVXMVPF-UHFFFAOYSA-N,55,3,10,9,0,0,42.035,42.035
30726,DUXVRFNZIRIPIY-UHFFFAOYSA-N,60,2,8,36,0,0,57.799,57.799
30727,DUEBLYKNIWUBHW-RIUXNGFASA-N,59,5,48,39,0,0,57.806999999999995,57.806999999999995
30728,DOQVWMRWPLQBRZ-UHFFFAOYSA-N,50,0,47,13,0,0,34.116,34.116
30729,DUQMLNAQIGLPAU-UHFFFAOYSA-N,33,0,23,18,0,0,10.886,10.886
30730,DFCARUISBQZPEW-TYKWCNGQSA-O,58,13,39,30,0,0,30.388,30.388
30731,DRJFIETWWYIKKX-UHFFFAOYSA-N,25,0,12,56,0,0,4.574,4.574
30732,DVRWEKGUWZINTQ-UHFFFAOYSA-N,20,0,11,9,0,0,2.987,2.987
30733,DEHZVUMTKTXULM-UHFFFAOYSA-N,38,0,25,32,0,0,14.144,14.144
30734,DBMOONCOYHNASK-UHFFFAOYSA-N,36,0,43,37,0,0,9.6,9.6
30735,DLHDJFHHJGXIOU-COCZKOEFSA-N,72,3,0,16,0,1,25.829,85.829
30736,DIUWDBXVSVOUAF-UHFFFAOYSA-N,57,3,54,23,0,0,35.468,35.468
30737,DTIWSUVDESOIHZ-UHFFFAOYSA-N,40,0,38,52,0,0,19.721,19.721
30738,DXXFSYHQYPZVLP-VMDBXTETSA-N,43,1,13,22,0,0,17.254,17.254
30739,DBFHECNVJVVMCR-HOTGVXAUSA-L,44,3,26,20,0,0,33.551,33.551
30740,DLKBBKRXEWZVHP-UHFFFAOYSA-N,74,5,46,46,0,1,30.427,90.427
30741,DNOFTMWETJDUOV-UHFFFAOYSA-N,39,0,39,34,0,1,19.903,79.903
30742,DLRLLFLHKVWOFJ-UHFFFAOYSA-N,25,0,10,52,0,0,5.341,5.341
30743,DFRPGUIKXDWHSA-UHFFFAOYSA-N,41,1,52,19,0,0,19.39,19.39
30744,DERNVEWHUHQVFG-KSSFIOAISA-N,42,1,6,41,0,0,17.849,17.849
30745,DBWBKROWASFCCD-VOTSOKGWSA-N,23,0,9,57,0,0,4.019,4.019
30746,DVAXGTMMMJLURF-UHFFFAOYSA-N,38,4,0,13,0,0,12.899000000000001,12.899000000000001
30747,DIEZMSFBBVMAOR-ZACQAIPSSA-N,36,0,48,6,0,0,13.289000000000001,13.289000000000001
30748,DRJJWARHVUXQOS-LBPRGKRZSA-N,35,0,33,28,0,0,11.126,11.126
30749,DIZVYQWVQZVFFG-UHFFFAOYSA-N,40,0,41,3,0,0,16.035,16.035
30750,DCDHZROAZASSDW-ZDPZECHZSA-N,49,1,39,24,0,0,29.48,29.48
30751,DTULDJCRYKRHQH-XCVCLJGOSA-N,31,0,19,45,0,0,6.976,6.976
30752,DZTDHPTZDWOUBH-UHFFFAOYSA-N,56,14,14,58,0,0,39.666,39.666
30753,DBPZPWPLFFYFCV-VUKGPWRZSA-N,108,24,33,50,0,9,44.353,584.3530000000001
30754,DZLZSFZSPIUINR-ZCFIWIBFSA-N,19,0,8,52,0,0,2.096,2.096
30755,DCYCWGRAMMIOGJ-OIISXLGYSA-N,38,0,55,34,0,0,13.923,13.923
30756,DIYLZSGHKGZAFP-UHFFFAOYSA-N,38,0,24,56,0,0,10.620999999999999,10.620999999999999
30757,DUTQIQDTTYJYFS-UHFFFAOYSA-N,53,0,54,14,0,0,36.12,36.12
30758,DTMJGFBJQBQOIA-UHFFFAOYSA-N,19,0,7,0,0,0,2.898,2.898
30759,DQKILOVOYKMXDK-UHFFFAOYSA-N,36,1,39,54,0,0,17.680999999999997,17.680999999999997
30760,DPFWHHWRFMVQGV-QEYCTEDLSA-N,33,0,16,17,0,0,12.013,12.013
30761,DUYUXBIGMDWPQH-UHFFFAOYSA-N,28,0,20,49,0,0,6.47,6.47
30762,DUGIUZCOSVTTON-SNVBAGLBSA-N,27,0,17,22,0,0,5.441,5.441
30763,DADDJUCAXRGPHN-UHFFFAOYSA-N,30,0,41,52,0,0,8.049,8.049
30764,DKQLUFWJKZJXHQ-UHFFFAOYSA-N,99,43,35,39,0,2,40.326,160.326
30765,DMDGENFRQRZSFM-WVRRVIOGSA-N,58,1,4,23,0,0,37.174,37.174
30766,DAYIAPSLWJVTHF-DQYPLSBCSA-N,49,1,35,5,0,0,47.107,47.107
30767,DKNOPZCYIDBMNY-UHFFFAOYSA-N,31,0,20,21,0,0,5.452999999999999,5.452999999999999
30768,DIWHRRDKOGQVCN-UHFFFAOYSA-N,60,2,54,38,0,0,45.79600000000001,45.79600000000001
30769,DKYYKIHEIOOWRB-UHFFFAOYSA-N,27,0,10,1,0,0,4.923,4.923
30770,DFRZXYAKKRFSGO-OHSAQPJPSA-N,59,6,47,32,0,0,36.414,36.414
30771,DKVPEZUJICPIQU-NLQHDTCZSA-N,55,5,26,40,0,0,26.776,26.776
30772,DSAKDAVYLLDYFT-UHFFFAOYSA-N,29,0,20,21,0,0,8.375,8.375
30773,DEKZUJKMMKPNEL-UHFFFAOYSA-N,79,6,35,26,0,2,19.613,139.613
30774,DECFZBQWSRFAQY-WXUSHSQQSA-N,45,1,59,6,0,0,20.092,20.092
30775,DCIPQIFBJMEMDM-PWSUYJOCSA-N,30,0,20,11,0,0,7.642,7.642
30776,DAEHOWKREJQAFQ-UHFFFAOYSA-N,59,7,30,14,0,0,46.607,46.607
30777,DZODUIZMBWMIND-UHFFFAOYSA-N,58,1,10,25,0,0,37.580999999999996,37.580999999999996
30778,DLQYXUGCCKQSRJ-UHFFFAOYSA-N,25,0,25,38,0,0,6.1339999999999995,6.1339999999999995
30779,DVJVBFVMAJTYEZ-PFONDFGASA-N,27,0,8,52,0,0,5.245,5.245
30780,DFQWZENBAIPLKF-UHFFFAOYSA-N,20,0,7,54,0,0,2.095,2.095
30781,DSYKIZODOQWYLH-NALNDXCQSA-N,72,2,18,37,0,1,16.442999999999998,76.443
30782,DFIJUECLIGVUKT-CCEZHUSRSA-M,29,1,30,16,0,0,8.361,8.361
30783,DVDGBWRMPGEBFT-UHFFFAOYSA-N,42,1,40,49,0,0,21.44,21.44
30784,DDWZCJUAGAQHPG-UHFFFAOYSA-N,52,5,45,10,0,0,36.766999999999996,36.766999999999996
30785,DLISYRCWESHVBI-LSUSWQKBSA-N,54,1,58,7,0,0,31.389,31.389
30786,DJCNPHAXVGUEQU-AWEZNQCLSA-N,32,0,25,15,0,0,8.124,8.124
30787,DLDFWUDSQJTVOH-ZGWQESKBSA-N,70,15,14,4,0,0,58.358000000000004,58.358000000000004
30788,DZVXHHXZEFBMDI-HSZRJFAPSA-N,55,2,2,44,0,0,33.348,33.348
30789,DYRSEQLWULAHFF-UHFFFAOYSA-N,60,4,59,57,0,0,33.545,33.545
30790,DEJKDIYFBQOVBK-VQHVLOKHSA-N,29,0,14,54,0,0,6.907,6.907
30791,DVJYQWRPWFGOIT-ZPHPHTNESA-N,35,0,20,17,0,0,9.883,9.883
30792,DAJIAOWBUIZSNX-UHFFFAOYSA-N,71,11,29,19,0,1,42.85,102.85
30793,DBNNPUHHHMFOPH-KAYWLYCHSA-N,59,2,13,14,0,0,53.331,53.331
30794,DDVIMBQIEVQDFH-UHFFFAOYSA-N,63,1,53,17,0,1,9.06,69.06
30795,DAILLGMMQOVLNX-UHFFFAOYSA-N,55,4,13,54,0,1,21.625999999999998,81.626
30796,DOXGZBKMVQLODW-UHFFFAOYSA-N,27,0,11,7,0,0,5.3660000000000005,5.3660000000000005
30797,DSOANCPDMJSZGS-YACOUMDTSA-N,39,0,31,1,0,0,17.238,17.238
30798,DKICFJHJKPHEDH-SJARJILFSA-N,79,3,19,54,0,2,4.957,124.95700000000001
30799,DKHDHQPIGWITFI-WOIUINJBSA-N,54,1,43,38,0,0,29.846999999999998,29.846999999999998
30800,DRGQSSWFIBMELX-CAOOACKPSA-N,35,0,29,1,0,0,11.537,11.537
30801,DTMDPDGSYYCRRN-QGOAFFKASA-N,38,0,26,12,0,0,12.63,12.63
30802,DNSZIBYFFNFPNX-XBAQVIBCSA-N,51,1,10,25,0,0,27.678,27.678
30803,DKUHSUAFDLWSQC-UHFFFAOYSA-N,50,2,34,44,0,0,28.781999999999996,28.781999999999996
30804,DRFZUXSNPPHXMT-FELIMUHFSA-N,78,7,13,44,0,1,34.422,94.42200000000001
30805,DSOOEHVNCNKAPL-LBPRGKRZSA-N,39,1,25,14,0,0,14.788,14.788
30806,DHYNJTPEYRYDLE-UHFFFAOYSA-N,56,10,11,10,0,0,32.325,32.325
30807,DTTFPUCVSLLCCQ-UHFFFAOYSA-N,30,0,13,42,0,0,8.687000000000001,8.687000000000001
30808,DKINAUBREVEZPU-VSMJAQBQSA-N,95,11,32,15,0,5,36.346,336.346
30809,DRVAQVMLKHKTRJ-NTEUORMPSA-N,29,0,17,17,0,0,10.0,10.0
30810,DQJGQQJPXYAMAL-DYVFJYSZSA-N,37,0,48,50,0,0,16.067999999999998,16.067999999999998
30811,DXSWFBXOLVBHLC-UHFFFAOYSA-N,34,0,59,40,0,0,10.149,10.149
30812,DQNQWAVIDNVATL-UHFFFAOYSA-N,33,0,31,7,0,0,7.792999999999999,7.792999999999999
30813,DGDQYDOLXDRIOJ-RWTPHSKKSA-N,56,0,45,53,0,0,38.937,38.937
30814,DDHHTVIYAASBIR-CDEDGPJKSA-N,38,1,12,50,0,0,13.79,13.79
30815,DZNFOQNXCMVEFW-UHFFFAOYSA-N,28,0,27,47,0,0,5.098,5.098
30816,DNBPDHXRPWGRIH-SFHVURJKSA-N,23,0,10,31,0,0,5.164,5.164
30817,DHUYIDVIKDOEOC-OLQVQODUSA-N,34,3,13,58,0,0,9.47,9.47
30818,DMELXPKYTOJPEN-IBGZPJMESA-N,43,1,32,7,0,0,17.197,17.197
30819,DVUGDKNOAJVAAD-NMFWXREBSA-N,57,3,31,44,0,0,35.580999999999996,35.580999999999996
30820,DPGXGTGOLXFBFQ-FUNOYIDFSA-N,75,3,28,54,0,1,35.352,95.352
30821,DBBOGTFGGKGKOH-MBOZVWFJSA-N,44,0,42,35,0,0,19.813,19.813
30822,DGYNIBMNKATGFS-PKTZIBPZSA-N,48,2,26,59,0,0,28.336,28.336
30823,DKWAUBWOFLFTHU-SVBPBHIXSA-N,63,16,11,3,0,0,43.871,43.871
30824,DAJPMNWUKDMKKD-BACDZIRVSA-N,67,5,51,36,0,1,18.585,78.585
30825,DRXRTPIWRZLTMV-UOMISXDJSA-N,36,0,51,58,0,0,13.964,13.964
30826,DMUGVOHKRONDJW-UHFFFAOYSA-N,31,0,16,53,0,0,6.906000000000001,6.906000000000001
30827,DVSHJQUJGUJRQR-KQQUZDAGSA-N,29,0,30,31,0,0,4.936,4.936
30828,DLNGQQZSLCJUHS-LFAOLKIESA-N,33,0,50,28,0,0,15.265999999999998,15.265999999999998
30829,DBCREUIMFKGZMA-UHFFFAOYSA-N,28,0,15,8,0,0,6.281000000000001,6.281000000000001
30830,DJDGCAXXYNGQPS-UHFFFAOYSA-N,34,0,29,23,0,0,7.437,7.437
30831,DLHWPLFJAJCANU-VIFPVBQESA-N,27,0,12,10,0,0,4.695,4.695
30832,DRRHTIXBZVNAFH-SNAWJCMRSA-N,26,0,9,33,0,0,4.8919999999999995,4.8919999999999995
30833,DINCAEDLHXGDGO-CRQXNEITSA-N,36,0,22,23,0,0,10.113,10.113
30834,DCSSGYSNUGNXNA-SFUZCSOBSA-N,50,1,42,45,0,0,29.794,29.794
30835,DTPZJXLZNLJADC-YTTGMZPUSA-N,63,1,23,58,0,1,8.399,68.399
30836,DTZJLAWSCKGRHM-RBUKOAKNSA-N,41,0,34,29,0,0,18.468,18.468
30837,DNDNROTVONMMRZ-MBALSZOMSA-N,78,14,59,15,0,1,18.887,78.887
30838,DBOYODUJQGJTGZ-RIYZIHGNSA-N,38,5,7,40,0,0,18.234,18.234
30839,DJGDHRKZEJNIGL-MRVPVSSYSA-N,31,0,13,14,0,0,6.481,6.481
30840,DJIRVWFSXRUWTR-UHFFFAOYSA-N,23,0,14,11,0,0,3.3160000000000003,3.3160000000000003
30841,DMEPDZMIBRSEQS-UHFFFAOYSA-N,53,1,25,9,0,0,33.766999999999996,33.766999999999996
30842,DTZPFZCYFQEMHE-WUJFNTSISA-N,42,0,42,42,0,0,16.348,16.348
30843,DFDRMOMIDWNZEM-QKSQJBIDSA-N,52,1,0,55,0,0,39.661,39.661
30844,DKCPKDPYUFEZCP-UHFFFAOYSA-M,36,0,46,56,0,0,7.365,7.365
30845,DFNLUTQKJSPLBZ-UHFFFAOYSA-N,53,1,52,44,0,0,28.441999999999997,28.441999999999997
30846,DWUIRUBJPFLNAE-GRGSLBFTSA-N,41,0,25,12,0,0,12.745999999999999,12.745999999999999
30847,DCNXLYYFKDKJCP-GMLUVQGHSA-N,63,3,57,0,0,1,19.559,79.559
30848,DLORAXUPPVMXLU-UHFFFAOYSA-N,29,0,15,56,0,0,6.561,6.561
30849,DREFLLACYWFYNH-UHFFFAOYSA-M,33,0,18,31,0,0,10.211,10.211
30850,DHRTYUNSCFMLBA-GOSISDBHSA-N,40,0,59,2,0,0,12.114,12.114
30851,DBOZVXDVYCLIKG-UFWORHAWSA-N,46,11,22,51,0,0,20.438,20.438
30852,DDBRPTCIJPGESH-IMFGXOCKSA-N,47,1,37,41,0,0,30.658,30.658
30853,DWMALDTYWUANCX-PWTGZNPTSA-N,72,17,57,38,0,0,42.004,42.004
30854,DSYFNRZHDYNTTD-UHFFFAOYSA-N,30,0,15,50,0,0,8.046,8.046
30855,DOMQQVLOFWGMFV-WEVVVXLNSA-N,45,1,42,38,0,0,25.122,25.122
30856,DRWSWAWYINPDCW-UHFFFAOYSA-N,39,1,59,39,0,0,18.075,18.075
30857,DAUKPZPNSMRBQE-UHFFFAOYSA-N,32,1,43,19,0,0,10.383,10.383
30858,DOPQSBAJVLXYIH-UHFFFAOYSA-N,53,2,24,38,0,0,35.811,35.811
30859,DOKSXAJBQQFZGO-UHFFFAOYSA-N,48,1,8,24,0,0,34.427,34.427
30860,DPGMVJVSHJWVMC-UHFFFAOYSA-N,34,1,26,15,0,0,34.018,34.018
30861,DFQROHPDSVQUGM-UHFFFAOYSA-N,82,11,28,47,0,1,56.61600000000001,116.616
30862,DBEOMZGGGVXFHZ-HNNXBMFYSA-N,40,0,28,41,0,0,15.704,15.704
30863,DFBVQOCQQZGKRR-UHFFFAOYSA-N,29,2,19,46,0,0,12.338,12.338
30864,DDEOYBIXMAIGAR-UHFFFAOYSA-N,22,0,8,39,0,0,4.192,4.192
30865,DDLJBXWOQVGZTE-UHFFFAOYSA-N,64,2,55,40,0,1,9.846,69.846
30866,DDCYKONOFHOAJQ-DDHJBXDOSA-N,30,0,46,48,0,0,11.966,11.966
30867,DEMMZLVESXVKJF-UHFFFAOYSA-N,27,0,15,32,0,0,5.6979999999999995,5.6979999999999995
30868,DFPSWPLTOMGNKK-UHFFFAOYSA-N,39,2,17,30,0,0,13.152000000000001,13.152000000000001
30869,DPOKZXKIKHZHSB-HOFKKMOUSA-N,34,0,42,43,0,0,54.078,54.078
30870,DSGFCOABPWEAKE-UHFFFAOYSA-N,33,0,21,21,0,0,13.607999999999999,13.607999999999999
30871,DXNRVYVAGIJYKX-UHFFFAOYSA-N,47,10,29,46,0,0,18.986,18.986
30872,DEJDANLWZRDNGR-KRWDZBQOSA-N,34,0,27,40,0,0,13.687000000000001,13.687000000000001
30873,DHQOKWZVEYRFRL-UHFFFAOYSA-N,36,0,48,30,0,0,11.569,11.569
30874,DSSULPPMTATCMP-UHFFFAOYSA-N,23,0,14,45,0,0,3.9789999999999996,3.9789999999999996
30875,DJUQNMKXXNUBGS-FQEVSTJZSA-N,42,0,27,29,0,0,16.160999999999998,16.160999999999998
30876,DUMZODPVHVBNAU-UHFFFAOYSA-N,38,1,26,7,0,0,15.647,15.647
30877,DJQIYSBSELWGHC-GZTJUZNOSA-N,36,0,45,28,0,0,8.805,8.805
30878,DXIHDQZYPAYHGS-UHFFFAOYSA-N,52,0,56,49,0,0,39.881,39.881
30879,DMRIMYJBISCNSJ-RCCFBDPRSA-N,42,2,11,35,0,0,17.575,17.575
30880,DPMVQVDJHLDICZ-UHFFFAOYSA-N,61,8,17,35,0,1,5.986000000000001,65.986
30881,DLJKJPONFBSXHR-IOSICBOTSA-N,76,2,6,43,0,1,10.485,70.485
30882,DECZZKFYYMMMCQ-UHFFFAOYSA-N,26,0,9,46,0,0,4.695,4.695
30883,DPAFRZHHBXZINQ-OQKWZONESA-N,40,0,36,31,0,0,17.648,17.648
30884,DZCDYYFHKCFANT-VQTJZKNGSA-N,48,0,52,56,0,0,22.615,22.615
30885,DQVBNDNLBJYPCA-NTEUORMPSA-N,31,0,41,23,0,0,7.129,7.129
30886,DNEVVDSOWJXLAW-WLRTZDKTSA-O,22,0,9,18,0,0,3.617,3.617
30887,DZKMFYALPUXEJZ-UHFFFAOYSA-N,38,1,15,44,0,0,16.273,16.273
30888,DVZPLJXPSNDVLU-WMZOPIPTSA-N,35,0,31,38,0,0,11.855,11.855
30889,DVNPYLMPVFDKGZ-ISLYRVAYSA-N,32,0,55,38,0,0,8.177,8.177
30890,DDISEIWVRXJDPB-VXKWHMMOSA-N,46,3,8,45,0,0,28.02,28.02
30891,DPVMTPNTXZIFKL-UIOOFZCWSA-N,41,0,41,54,0,1,17.123,77.123
30892,DBDUSFMOKLOGCJ-QHCPKHFHSA-N,46,0,56,9,0,0,32.498000000000005,32.498000000000005
30893,DASWQYLACGOEGG-QRRGNZNSSA-N,39,0,54,18,0,0,34.931,34.931
30894,DAVMXFRADZNNPN-TZSPXAHUSA-N,56,1,31,34,0,0,34.696,34.696
30895,DEXMFYZAHXMZNM-UHFFFAOYSA-O,60,7,30,45,0,0,59.06100000000001,59.06100000000001
30896,DHJHVGKHDQKTLF-LBPRGKRZSA-N,35,0,25,45,0,0,10.032,10.032
30897,DCOPUUMXTXDBNB-UHFFFAOYSA-M,29,1,11,40,0,0,11.985,11.985
30898,DRJQEQQHTVMVJN-UHFFFAOYSA-O,43,1,13,16,0,0,15.667,15.667
30899,DYVAKZOSNUPZHI-ZETCQYMHSA-N,29,0,27,58,0,0,5.596,5.596
30900,DIVJVYPACYMYSB-XDZWIKIXSA-N,53,2,4,54,0,0,25.758000000000003,25.758000000000003
30901,DYRMZFDPYPCWFG-UHFFFAOYSA-N,44,1,22,58,0,0,20.326,20.326
30902,DRQFWALAKSQNSS-UHFFFAOYSA-N,58,18,54,41,0,1,16.367,76.367
30903,DMTALLGLGDNPEP-UHFFFAOYSA-N,54,1,35,27,0,0,32.842,32.842
30904,DBHBUYMYUMQDCN-UHFFFAOYSA-N,25,0,10,26,0,0,4.125,4.125
30905,DHPZSKZHOCHVAA-FUMNGEBKSA-N,45,1,4,22,0,0,16.534000000000002,16.534000000000002
30906,DFFNVLUPCCODEC-PMPWVQRRSA-N,102,5,10,42,0,4,20.312,260.312
30907,DLMHEQNNGVBHGT-UHFFFAOYSA-N,32,1,3,31,0,0,10.25,10.25
30908,DFGKBEBXMATPSQ-UHFFFAOYSA-N,38,1,24,52,0,0,13.292,13.292
30909,DIWVBIXQCNRCFE-QMMMGPOBSA-N,22,0,11,32,0,0,2.364,2.364
30910,DOPAQNXFOIXWPI-UHFFFAOYSA-N,30,0,47,37,0,0,9.366,9.366
30911,DOWVACHORBOSEF-UHFFFAOYSA-N,26,0,21,39,0,0,4.4830000000000005,4.4830000000000005
30912,DTTZUWZMKPYOGG-UHFFFAOYSA-N,41,1,23,46,0,0,21.627,21.627
30913,DRUIXCJCRHOYQZ-NSOVKSMOSA-N,67,2,0,57,0,1,6.4910000000000005,66.491
30914,DDYLFCCPKXYTOI-UHFFFAOYSA-N,25,0,18,21,0,0,10.275,10.275
30915,DCAMUVMJJHGQAN-UVTDQMKNSA-N,28,0,39,7,0,0,6.018,6.018
30916,DBABQMRRAGFTMD-AQEWBBHDSA-N,79,5,8,22,0,1,41.111000000000004,101.111
30917,DDAUUWKTFOSLGK-UHFFFAOYSA-N,37,1,8,47,0,0,11.550999999999998,11.550999999999998
30918,DFMAXQKDIGCMTL-UHFFFAOYSA-N,28,0,37,51,0,0,6.621,6.621
30919,DWVLJIIKOMXXTK-UHFFFAOYSA-N,47,1,45,50,0,0,23.232,23.232
30920,DBZNKIHEXLPTHR-UHFFFAOYSA-N,57,2,44,55,0,1,7.435,67.435
30921,DDYCYUTVQFYLCY-UHFFFAOYSA-N,48,2,37,57,0,0,29.18,29.18
30922,DALXTEQKZYMXJV-UHFFFAOYSA-N,136,9,34,17,0,9,21.581,561.581
30923,DKSVVLBYWGWUMA-OGLMXYFKSA-N,65,3,18,4,0,1,2.235,62.235
30924,DPCQJLQPDJPRCM-UHFFFAOYSA-N,13,0,4,16,0,0,0.981,0.981
30925,DXVACMPOPFFSGK-HRQSHJORSA-N,51,2,0,31,0,0,31.445999999999998,31.445999999999998
30926,DHSVWCMOYVRBPD-NTCAYCPXSA-N,44,5,51,3,0,0,13.763,13.763
30927,DRNBVRNFNOMIEL-UDWIEESQSA-N,54,2,40,56,0,0,39.13,39.13
30928,DCZOCIUHJATZNV-GYOJGHLZSA-N,77,2,47,32,0,2,9.562999999999999,129.563
30929,DBZJSXYPVWOQAM-RYEVTAHJSA-N,53,1,5,15,0,0,31.083000000000002,31.083000000000002
30930,DHXTUPRTHLDAID-UHFFFAOYSA-N,19,0,9,13,0,0,2.491,2.491
30931,DBTIFSHWWVWGTH-UHFFFAOYSA-N,46,9,27,34,0,0,17.191,17.191
30932,DHJXECYEZFEJBR-UHFFFAOYSA-N,29,0,13,5,0,0,5.065,5.065
30933,DUHOKWGJGPEFKE-INIZCTEOSA-N,51,1,17,55,0,0,33.437,33.437
30934,DBMLMTJBUXCXNZ-ABGBGCNHSA-M,120,3,59,28,0,5,44.497,344.49699999999996
30935,DVJQLQKAHJQNJU-FIFLTTCUSA-N,44,0,50,20,0,0,20.102999999999998,20.102999999999998
30936,DFWVZAOUKPOHFL-UHFFFAOYSA-N,36,1,5,38,0,0,15.699000000000002,15.699000000000002
30937,DRRFALOPFWTGPZ-RYRVMRHHSA-N,66,3,2,52,0,1,4.825,64.825
30938,DHQQLMMXRMNZRZ-MNWLJHKSSA-N,51,0,39,38,0,0,22.263,22.263
30939,DVEIDNLLCZCTQS-UHFFFAOYSA-N,56,1,19,45,0,0,53.56399999999999,53.56399999999999
30940,DHGYBMWAZPIQRS-UHFFFAOYSA-N,38,0,41,32,0,0,10.042,10.042
30941,DRVUQNOKQNYECY-UHFFFAOYSA-N,53,2,35,18,0,0,36.259,36.259
30942,DCOPTGKYERPFRO-UHFFFAOYSA-N,43,1,10,0,0,0,33.671,33.671
30943,DJZFAOSJSILBEZ-DQHGQSEYSA-N,101,29,1,55,0,3,20.160999999999998,200.16099999999997
30944,DNWKVFRGSIMCIW-UHFFFAOYSA-N,39,1,47,32,0,0,14.612,14.612
30945,DDIFNRMWZSHHPO-UHFFFAOYSA-N,28,0,31,26,0,0,6.2379999999999995,6.2379999999999995
30946,DXGSVZOLFLFHDW-UHFFFAOYSA-N,39,0,39,25,0,0,12.748,12.748
30947,DFYKCOWGIBSJOD-WPRPVWTQSA-N,28,0,31,50,0,0,6.05,6.05
30948,DGIJECXHTACVKH-GRGGVALCSA-N,44,1,0,48,0,1,15.398,75.398
30949,DHGTYZQARGDSGT-IFYYNRDRSA-N,70,1,27,41,0,1,10.457,70.457
30950,DMTLVMLANZVJPB-UHFFFAOYSA-N,53,1,2,42,0,0,25.05,25.05
30951,DFHZNBNXQHITDR-VIFPVBQESA-N,34,1,54,3,0,0,9.52,9.52
30952,DKGBTLZVKWWWID-MRXNPFEDSA-N,45,3,11,14,0,0,19.46,19.46
30953,DOMNBKYSBQBACN-UHFFFAOYSA-N,54,1,4,3,0,0,41.263999999999996,41.263999999999996
30954,DRAINAXDXJHOMA-FREGXXQWSA-N,58,4,10,9,0,1,4.0569999999999995,64.057
30955,DRSDJLDHDNMXDC-UHFFFAOYSA-N,37,1,4,45,0,0,14.120999999999999,14.120999999999999
30956,DLMVUGTUNLJVGF-UHFFFAOYSA-N,60,4,47,13,0,1,5.381,65.381
30957,DLVMHHROGGVAHT-QGZVFWFLSA-N,48,8,53,19,0,0,24.933000000000003,24.933000000000003
30958,DWWFXHVARKEWNN-UHFFFAOYSA-N,51,3,20,42,0,0,38.11,38.11
30959,DJWFVPGHJLAUSG-RVSLFFQASA-N,84,14,37,45,0,1,53.924,113.92399999999999
30960,DFVHRDLVQACADE-UHFFFAOYSA-N,27,0,35,1,0,0,7.731,7.731
30961,DADVFIYKASPRNY-VGOFRKELSA-N,45,1,53,19,0,0,23.521,23.521
30962,DWINOHMPILYXSW-UHFFFAOYSA-N,39,1,32,38,0,0,14.055,14.055
30963,DHCSJNJRAMIGFR-SECBINFHSA-N,34,1,22,40,0,0,8.515,8.515
30964,DAEZJRFTPJYLGH-LJOAFMTASA-N,73,10,35,41,0,1,24.228,84.228
30965,DBLCQTHERPNLQB-UHFFFAOYSA-N,52,3,55,2,0,0,35.404,35.404
30966,DVOODWOZJVJKQR-UHFFFAOYSA-N,36,0,47,52,0,0,14.639000000000001,14.639000000000001
30967,DBWZAVMBVNFBNA-UHFFFAOYSA-N,42,0,46,0,0,0,19.896,19.896
30968,DEUPTZFEFNDUTO-UHFFFAOYSA-N,33,1,19,33,0,0,10.513,10.513
30969,DVMIVBKCGGWQRI-WZIBFHHLSA-N,108,2,0,13,0,3,40.828,220.828
30970,DHDGJOCKMNGXCH-IRXDYDNUSA-N,40,3,17,13,0,0,13.187999999999999,13.187999999999999
30971,DTJLDMFQWOATBE-UHFFFAOYSA-N,43,0,48,17,0,0,20.788,20.788
30972,DZGPZVHUVAIDBF-FHAGJXEFSA-N,57,4,17,18,0,0,35.961999999999996,35.961999999999996
30973,DGWUIZCQMBAFMR-UHFFFAOYSA-N,48,6,20,21,0,0,25.264,25.264
30974,DMERYQJWJUARQM-DTWKUNHWSA-N,35,0,28,55,0,0,7.577000000000001,7.577000000000001
30975,DGPKFPZFBKAWSJ-OYDLWJJNSA-N,73,13,19,8,0,1,17.297,77.297
30976,DFWVLCJRFGIRAK-KKSFZXQISA-N,52,3,39,52,0,0,35.992,35.992
30977,DAZAXBYJPXKJJL-UHFFFAOYSA-N,30,0,14,32,0,0,9.089,9.089
30978,DHLSGNMLLHXFNF-MHADKKCISA-N,51,0,55,2,0,0,28.285,28.285
30979,DFRCCPSLOSLNCK-RRCQEFQSSA-O,66,10,52,3,0,1,8.916,68.916
30980,DMDFUIBFFOQXMC-BONVTDFDSA-N,41,0,40,1,0,0,13.975,13.975
30981,DOJFPMCNABMCQH-CVEARBPZSA-N,46,1,4,2,0,0,19.465999999999998,19.465999999999998
30982,DSVQPVPPSKESJZ-UHFFFAOYSA-N,47,1,17,28,0,0,30.963,30.963
30983,DULOMPJDZXQPSM-UHFFFAOYSA-N,28,0,13,33,0,0,5.337000000000001,5.337000000000001
30984,DYULNHCUHAMVBK-UHFFFAOYSA-N,53,1,58,3,0,0,29.108,29.108
30985,DUIUVWBBHNVBOD-KRWDZBQOSA-N,46,0,58,26,0,0,23.309,23.309
30986,DCOPUUMXTXDBNB-UHFFFAOYSA-N,30,0,30,53,0,0,9.744,9.744
